LSOA11CD,alcohol_related,community,education,entertainment,financial,food_related,healthcare,leisure,other,parking_related,police_related,religion,residential,retail,transport,urban_utilities
E01004267,0,1,1,1,1,7,1,3,16,15,0,1,34,0,1,31
E01004268,0,2,0,0,0,0,0,0,9,7,0,1,15,0,0,5
E01004269,2,8,1,0,4,13,2,0,27,26,0,1,57,15,2,15
E01004270,0,2,0,0,2,28,1,7,107,39,0,0,47,10,0,50
E01004271,0,0,1,0,0,0,0,4,18,10,0,1,43,1,0,5
E01004272,0,1,1,0,0,2,2,4,7,5,0,2,37,2,0,3
E01004273,0,1,1,0,1,0,0,5,28,8,0,1,37,1,0,11
E01004274,0,1,1,0,0,2,3,0,2,1,0,1,22,1,0,4
E01004275,1,1,1,0,0,4,0,1,19,2,0,0,54,0,0,0
E01004276,1,1,0,0,0,2,0,2,5,54,0,0,30,0,0,11
E01004277,9,3,0,3,6,54,3,1,57,61,0,1,25,9,0,63
E01004280,0,2,1,0,0,3,0,5,8,4,0,0,23,1,0,18
E01004281,0,0,0,0,0,0,0,3,2,5,0,0,109,0,0,12
E01004283,0,5,0,0,0,0,0,6,18,22,0,2,47,1,0,16
E01004284,0,2,3,0,0,1,1,10,25,8,0,1,47,1,0,20
E01004285,0,3,1,0,1,4,1,7,15,7,0,2,40,5,0,14
E01004286,4,5,2,1,1,5,0,3,10,7,0,0,36,1,0,19
E01004287,1,6,0,0,0,0,2,0,4,9,0,0,45,2,0,4
E01004288,1,1,1,0,1,1,0,2,16,6,0,0,19,3,1,13
E01004289,1,0,1,0,0,1,0,2,19,5,0,0,27,1,0,2
E01004290,0,2,0,0,0,3,2,2,14,13,0,0,54,3,0,15
E01004291,2,4,1,0,3,4,1,9,11,14,1,1,45,1,1,31
E01004292,1,2,0,0,0,1,1,2,12,19,0,0,30,1,0,12
E01004293,5,1,2,1,4,31,1,7,34,32,0,2,39,4,0,139
E01004294,4,3,2,2,1,12,0,5,41,17,0,1,59,5,0,7
E01004295,0,2,0,0,1,0,0,4,9,5,0,1,15,1,0,3
E01004296,1,0,0,0,0,3,1,5,6,9,0,1,27,2,0,17
E01004297,1,0,1,0,0,4,0,3,7,7,0,0,20,4,0,11
E01004298,2,1,2,0,2,0,0,1,13,9,0,1,17,4,0,4
E01004300,0,2,0,0,0,1,0,2,1,5,0,1,26,1,0,0
E01004301,0,1,0,0,1,2,0,3,4,13,0,1,22,0,0,3
E01004302,0,1,0,0,1,7,1,2,10,14,0,0,19,5,0,2
E01004303,1,2,2,0,0,1,0,4,17,25,0,2,51,0,0,40
E01004304,1,2,3,0,5,8,2,6,36,5,0,1,21,19,0,3
E01004305,0,1,0,0,0,5,4,2,5,8,0,0,32,1,0,3
E01004306,3,0,1,1,7,47,0,4,33,15,1,2,27,13,0,2
E01004307,14,2,2,0,7,104,2,4,129,60,0,1,53,56,1,15
E01004308,0,1,2,0,0,1,0,1,3,19,0,1,21,0,0,0
E01004309,5,3,2,0,11,26,4,5,40,42,0,0,43,12,0,11
E01004310,4,5,2,1,1,27,1,1,39,20,0,0,25,14,1,13
E01004311,1,1,0,0,0,2,2,5,7,14,0,1,20,1,0,1
E01004312,0,1,1,0,0,1,0,4,2,3,0,0,32,1,0,0
E01004313,1,1,0,0,0,5,0,4,5,8,0,0,20,2,0,2
E01004314,2,0,1,0,0,9,1,7,33,6,0,0,2,11,0,4
E01004315,2,1,1,0,0,10,0,1,22,16,0,0,21,5,1,18
E01004316,0,0,0,0,0,4,1,1,14,8,0,1,6,9,0,0
E01004317,16,3,3,7,4,40,1,7,60,47,0,1,35,39,1,0
E01004318,3,3,0,0,2,7,1,0,13,6,0,0,14,2,0,0
E01004319,0,1,3,0,1,5,2,2,20,13,0,1,52,4,0,6
E01004321,0,2,4,0,2,8,6,1,38,23,0,0,35,40,0,0
E01004322,3,2,0,0,3,6,0,3,8,39,0,0,32,0,0,8
E01004323,0,0,0,0,0,1,0,4,5,6,0,0,34,1,0,18
E01004324,0,0,1,0,0,0,0,1,7,15,0,1,24,1,0,0
E01004325,0,3,6,0,2,36,1,1,20,25,0,2,22,13,0,12
E01004326,0,1,3,0,1,9,0,3,34,14,0,3,36,14,0,13
E01004327,1,1,1,0,0,0,0,4,46,14,0,1,10,2,0,1
E01004328,0,2,0,0,0,5,4,1,39,24,0,1,8,5,0,5
E01004329,1,0,0,0,0,4,3,3,37,11,0,3,3,4,0,1
E01004330,0,0,1,0,0,3,0,0,43,3,0,0,1,2,0,0
E01004331,5,1,0,0,0,1,0,0,115,6,0,0,2,3,0,1
E01004332,1,2,2,0,2,7,3,0,148,13,0,1,5,5,0,4
E01004333,0,1,0,0,0,11,0,3,49,14,0,1,31,2,0,4
E01004334,2,2,0,0,0,0,0,1,43,22,0,1,29,0,0,7
E01004335,2,1,2,1,0,5,4,4,66,37,0,0,47,0,1,23
E01004336,1,0,1,1,1,10,0,3,74,30,0,1,7,7,0,3
E01004337,0,4,0,0,0,0,0,0,40,17,0,0,37,1,0,1
E01004338,0,0,0,0,0,1,0,0,149,4,0,0,0,0,0,0
E01004339,0,1,0,1,0,6,2,0,42,17,0,1,9,2,0,1
E01004340,1,1,1,0,0,0,2,1,54,35,0,2,50,2,0,4
E01004341,1,4,1,0,2,24,5,8,97,64,0,1,22,11,0,19
E01004342,1,2,1,0,2,8,0,1,64,27,0,1,560,5,0,27
E01004343,0,0,0,0,0,8,0,0,14,1,0,1,624,2,0,4
E01004344,0,1,2,0,0,4,0,3,31,11,0,1,393,2,1,10
E01004345,0,0,0,0,0,2,0,2,4,1,0,2,571,0,0,0
E01004346,0,0,0,0,0,1,1,0,4,0,0,1,545,0,0,0
E01004347,0,0,1,0,0,2,0,5,24,5,0,0,592,1,0,41
E01004348,1,0,2,0,0,9,1,0,16,19,0,0,616,6,0,2
E01004349,0,0,3,0,0,1,0,2,10,1,0,0,0,0,0,1
E01004350,1,0,0,0,0,1,1,1,3,11,0,0,3,0,0,0
E01004351,1,1,0,0,0,0,0,0,2,0,1,0,98,0,0,1
E01004352,6,3,0,0,0,10,0,0,19,19,0,0,5,1,2,6
E01004353,1,0,0,0,0,0,0,1,9,2,0,0,7,0,0,0
E01004354,0,3,3,0,6,24,6,0,63,22,0,3,76,15,0,12
E01004355,0,0,0,0,0,1,0,3,12,7,0,0,0,0,0,30
E01004356,1,0,1,0,0,0,0,2,11,6,0,0,0,1,0,8
E01004357,0,0,1,0,0,0,1,0,9,2,0,0,1,0,0,4
E01004358,0,1,0,0,0,5,0,0,4,5,0,0,1,0,0,0
E01004359,0,0,0,0,1,1,1,2,11,4,0,1,38,0,0,0
E01004360,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
E01004361,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
E01004362,0,0,1,0,0,4,0,0,5,18,0,1,4,0,0,6
E01004363,0,0,1,0,0,2,3,0,20,14,0,0,292,0,0,2
E01004364,1,0,1,0,0,3,3,1,21,3,0,2,305,4,0,10
E01004365,1,2,1,0,5,41,4,0,118,13,2,0,386,16,0,12
E01004366,0,1,1,0,0,0,0,0,11,7,0,1,1,3,0,2
E01004367,1,0,0,0,0,7,2,2,14,13,0,0,2,4,0,10
E01004368,0,0,0,0,0,1,1,0,4,3,0,0,10,0,0,0
E01004369,0,0,1,0,1,4,0,0,13,14,0,1,5,4,0,0
E01004370,0,1,0,0,0,3,0,0,7,6,0,2,11,1,0,0
E01004371,1,0,1,0,0,2,1,1,2,7,0,0,4,0,0,0
E01004372,0,0,1,0,0,3,0,2,9,8,0,0,1,1,0,0
E01004373,0,1,2,0,0,6,1,0,6,5,0,0,0,1,0,0
E01004374,1,0,0,0,0,0,0,1,14,4,0,2,0,2,0,11
E01004375,0,3,0,0,0,5,2,3,4,7,0,3,0,2,0,0
E01004376,1,0,0,0,0,2,0,0,17,7,0,0,1,5,0,1
E01004377,0,0,0,0,0,0,0,0,2,5,0,0,496,0,0,5
E01004378,0,1,2,0,0,0,0,0,3,3,0,0,552,1,0,4
E01004379,0,1,0,0,2,7,3,2,20,13,0,0,266,4,0,1
E01004380,0,0,3,0,0,0,0,2,4,2,0,0,67,0,0,1
E01004381,5,1,0,0,2,28,0,1,48,21,0,0,254,10,0,6
E01004382,0,0,1,0,0,1,0,2,3,0,0,1,184,0,0,2
E01004383,0,0,0,0,0,1,1,1,13,3,0,0,266,1,0,1
E01004384,0,6,0,0,4,5,2,10,21,7,0,0,0,5,0,7
E01004385,0,0,1,0,0,1,0,4,4,3,0,1,0,0,0,2
E01004386,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
E01004387,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0
E01004388,0,3,2,1,0,7,3,0,18,12,0,1,13,3,1,0
E01004389,1,2,4,0,0,0,0,2,11,4,0,0,4,0,0,3
E01004390,0,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0
E01004391,0,1,2,0,0,3,0,3,30,22,0,2,444,2,0,6
E01004392,2,1,1,0,6,39,6,1,136,27,0,1,487,43,1,25
E01004393,0,0,2,0,1,0,0,2,7,15,0,0,300,3,0,5
E01004394,0,1,0,0,0,2,2,0,9,4,0,0,459,0,0,0
E01004395,1,0,0,0,0,0,0,1,10,11,0,0,19,1,0,11
E01004396,0,0,0,0,0,6,6,0,41,3,0,0,584,7,0,0
E01004397,3,2,0,1,18,59,2,2,162,32,2,1,435,36,2,26
E01004398,0,2,0,0,0,0,0,1,3,3,0,0,564,1,0,22
E01004399,0,0,1,1,0,1,0,8,6,9,0,0,402,0,0,7
E01004400,1,2,2,0,0,5,0,4,13,8,0,0,509,6,0,7
E01004401,9,0,3,0,1,5,1,1,28,16,0,1,625,4,0,3
E01004402,0,0,0,0,0,2,4,1,5,5,0,1,560,1,0,0
E01004403,0,3,3,0,0,4,0,2,61,15,0,0,566,4,0,18
E01004404,0,0,0,0,0,0,0,0,3,4,0,2,308,1,0,0
E01004405,0,2,0,0,0,2,2,0,7,6,0,1,383,3,0,0
E01004406,0,2,0,0,0,3,1,1,16,9,0,1,311,3,0,3
E01004407,0,0,0,0,0,0,0,1,2,1,0,0,66,0,0,0
E01004408,1,1,0,0,1,0,0,0,4,9,0,1,461,0,0,3
E01004409,1,3,0,1,0,5,3,1,26,20,0,3,327,4,0,8
E01004410,2,3,2,0,0,2,0,2,26,6,0,2,242,1,0,6
E01004411,0,1,1,0,0,5,2,0,31,4,0,1,355,0,0,2
E01004412,2,3,0,0,1,8,0,2,11,14,0,2,451,1,0,3
E01004413,1,2,0,0,1,1,3,1,5,12,0,1,45,1,0,3
E01004414,1,0,1,0,1,14,0,0,26,7,0,1,0,3,0,0
E01004415,0,1,0,0,0,0,0,0,1,1,0,0,2,1,0,0
E01004416,0,0,0,0,0,1,0,2,17,3,0,0,107,0,0,3
E01004417,1,2,1,0,1,15,5,2,45,19,0,1,218,3,1,18
E01004418,0,1,0,0,0,3,0,0,30,3,0,1,13,0,0,0
E01004419,0,3,1,0,0,1,0,5,6,11,0,1,171,2,0,2
E01004420,2,1,0,0,3,15,0,0,82,20,0,2,464,17,0,11
E01004421,0,0,0,0,0,0,0,0,2,1,0,1,11,0,0,1
E01004422,1,0,0,0,2,7,1,5,37,28,0,7,10,10,0,56
E01004423,0,2,0,0,0,0,0,3,8,10,0,1,126,0,0,18
E01004424,2,2,2,1,1,10,6,3,36,17,0,1,4,10,0,21
E01004425,0,0,0,1,0,0,0,1,10,9,0,2,1,2,0,0
E01004426,0,0,1,0,0,0,0,1,2,4,0,0,0,0,0,5
E01004427,2,1,1,0,0,4,1,4,15,14,0,0,2,5,0,6
E01004428,0,1,0,0,0,2,0,1,5,18,0,1,23,0,0,7
E01004429,1,1,0,0,1,0,2,1,5,21,0,0,16,3,0,0
E01004430,4,3,0,2,5,16,2,5,54,39,0,1,22,12,0,70
E01004432,1,2,1,0,0,4,1,3,8,12,0,0,11,1,0,1
E01004434,0,0,2,0,0,1,0,4,9,9,0,0,16,0,0,7
E01004435,0,0,0,0,0,1,1,0,2,10,0,5,6,0,0,1
E01004436,0,1,0,0,3,6,2,1,17,12,0,2,38,1,0,5
E01004437,0,1,0,0,0,0,1,0,3,0,0,2,56,0,0,2
E01004438,8,6,1,0,4,25,3,3,132,48,0,3,5,12,0,37
E01004439,0,0,0,0,0,2,0,0,5,6,0,1,15,1,0,3
E01004440,4,1,2,0,4,20,0,8,112,47,0,1,15,5,0,18
E01004441,1,0,1,0,1,2,0,1,46,10,0,0,10,4,0,5
E01004442,0,1,0,0,0,0,0,0,4,0,0,1,77,2,0,0
E01004443,0,0,0,0,2,3,3,0,24,8,0,0,378,2,0,2
E01004444,2,1,1,0,1,16,2,1,42,15,0,1,426,4,0,4
E01004445,0,1,2,0,0,3,0,0,16,9,0,2,512,5,0,4
E01004446,0,0,0,0,0,7,0,0,9,6,0,0,107,5,0,0
E01004447,0,0,1,0,0,0,0,0,1,4,0,3,567,2,0,6
E01004448,0,0,2,0,1,2,0,4,37,13,0,2,4,2,0,12
E01004449,0,0,1,0,0,0,0,4,35,4,0,0,64,0,0,5
E01004450,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0
E01004451,0,0,0,0,0,1,1,1,8,0,0,0,15,0,0,0
E01004452,3,3,1,0,2,16,5,1,40,11,0,0,22,14,1,0
E01004453,0,0,0,0,0,1,1,0,11,6,0,0,0,2,0,0
E01004454,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0
E01004455,0,11,2,0,2,3,3,2,30,20,1,1,138,6,0,5
E01004456,0,0,0,0,0,0,0,2,4,8,0,0,156,0,0,0
E01004457,0,0,1,0,0,1,1,1,21,12,0,1,457,2,0,1
E01004458,1,1,0,0,0,14,5,1,41,10,1,2,577,9,0,2
E01004459,0,2,1,0,0,0,1,2,3,2,0,0,154,1,0,0
E01004460,0,0,0,0,1,22,4,0,70,18,0,4,514,7,0,34
E01004461,3,1,1,0,0,12,0,9,36,23,0,0,703,12,0,14
E01004462,0,3,0,0,0,22,1,0,50,2,0,7,436,16,0,1
E01004463,0,1,1,0,0,0,0,0,3,9,0,0,483,3,0,18
E01004464,3,2,1,0,0,12,5,2,65,25,0,1,160,12,0,13
E01004465,0,0,1,0,0,0,0,0,3,4,0,0,460,0,0,0
E01004466,3,0,1,0,0,1,2,0,7,5,0,1,540,0,0,0
E01004467,1,0,0,0,1,18,2,1,35,24,0,4,284,10,0,2
E01004468,0,1,1,0,0,2,0,7,23,8,0,1,404,0,0,6
E01004469,0,2,0,0,0,0,0,5,4,6,0,1,222,0,0,2
E01004470,0,1,1,0,1,13,2,0,41,25,0,1,362,7,0,10
E01004471,0,2,1,0,0,1,2,2,6,4,0,1,305,1,0,0
E01004472,1,1,1,0,0,0,0,1,2,1,0,0,5,1,0,0
E01004473,0,0,0,0,0,0,0,0,3,2,0,0,7,0,0,0
E01004474,7,4,0,0,4,23,3,0,29,24,0,4,5,4,0,13
E01004475,1,1,0,0,0,2,0,0,2,0,0,1,0,0,0,0
E01004476,0,1,2,0,0,12,0,0,18,18,0,1,18,5,1,6
E01004477,0,0,1,0,0,1,1,2,7,4,0,1,0,0,0,0
E01004478,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
E01004479,0,0,2,0,0,0,0,0,3,2,0,0,0,0,0,0
E01004480,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
E01004481,0,0,2,0,2,10,0,0,27,13,0,1,0,3,0,1
E01004482,1,0,0,0,0,0,0,0,2,3,0,0,6,1,0,0
E01004483,0,1,0,0,0,1,1,2,12,5,0,0,6,0,0,32
E01004484,0,1,0,0,0,0,0,2,3,3,0,0,0,0,0,2
E01004485,1,1,3,0,1,13,2,1,15,7,0,2,9,2,0,5
E01004486,0,0,0,0,0,1,0,1,3,5,0,0,0,0,0,21
E01004487,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
E01004488,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0
E01004489,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,9
E01004490,0,0,1,0,0,4,1,0,14,4,0,1,422,6,0,8
E01004491,0,1,2,0,1,0,0,2,9,5,0,0,207,6,0,2
E01004492,3,3,0,2,2,6,1,4,26,10,0,3,418,6,0,2
E01004493,2,0,1,1,0,5,0,4,8,7,0,0,32,2,0,0
E01004494,1,0,0,0,0,9,2,2,13,16,0,0,12,4,0,1
E01004495,0,1,0,0,0,1,0,8,4,8,0,2,5,1,0,2
E01004496,7,2,2,1,1,23,3,0,58,28,0,2,204,8,1,4
E01004497,0,0,1,0,0,0,0,0,7,1,0,0,498,0,0,0
E01004498,0,0,1,0,0,4,3,0,16,4,1,0,449,0,1,0
E01004499,2,0,1,0,0,6,0,3,40,8,0,1,19,2,0,16
E01004500,0,0,2,0,0,0,0,1,8,4,0,0,28,1,0,9
E01004501,0,1,0,0,0,0,0,1,2,2,0,1,25,0,0,0
E01004502,0,2,0,0,0,3,0,2,13,5,0,0,8,1,0,1
E01004503,0,0,0,0,0,1,0,3,5,6,0,0,30,2,0,2
E01004504,0,0,1,1,0,0,0,4,8,1,0,1,13,5,0,0
E01004505,0,0,1,0,0,0,0,4,6,1,0,0,40,0,0,0
E01004506,1,1,1,0,0,7,5,0,23,15,0,2,22,4,0,15
E01004507,0,1,0,0,0,8,0,0,20,18,0,1,28,4,0,14
E01004508,8,1,2,0,2,13,2,1,45,10,0,0,2,8,0,15
E01004509,9,3,0,2,3,31,3,7,125,47,1,2,78,15,0,40
E01004510,1,2,2,0,0,3,1,3,25,9,0,4,18,2,0,4
E01004511,2,1,2,0,0,2,0,0,20,10,0,1,8,0,0,5
E01004512,0,2,1,0,0,1,0,1,4,5,0,1,1,0,0,1
E01004513,2,1,1,0,1,1,1,8,6,18,0,0,13,2,0,28
E01004514,3,4,1,0,0,3,2,4,22,12,0,1,12,0,0,9
E01004515,0,1,0,0,0,0,1,8,43,11,0,0,3,0,0,0
E01004516,0,0,1,0,0,0,0,3,9,5,0,0,0,1,0,0
E01004517,1,0,0,0,0,1,0,0,3,3,0,1,6,4,0,0
E01004518,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0
E01004519,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
E01004520,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
E01004521,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
E01004522,0,0,0,0,0,0,1,0,1,5,0,2,0,0,0,4
E01004523,0,0,0,0,0,0,0,2,9,4,0,0,19,0,0,1
E01004524,0,5,0,0,0,0,0,1,0,0,0,0,39,1,0,0
E01004525,12,0,1,0,6,73,1,0,158,9,0,2,3,30,0,6
E01004526,0,0,1,0,0,11,0,0,18,8,0,0,9,2,0,4
E01004527,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
E01004528,2,4,0,0,0,7,0,1,49,9,0,2,2,3,0,2
E01004529,1,1,0,0,0,3,1,0,55,0,0,2,8,2,0,0
E01004530,0,0,1,0,0,0,1,0,4,1,0,0,14,0,0,0
E01004531,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
E01004532,0,0,0,0,0,1,1,0,3,1,0,0,0,1,0,0
E01004533,0,1,1,0,0,1,0,0,2,2,0,0,0,0,0,0
E01004534,1,1,1,0,1,2,4,3,80,5,0,1,20,3,0,3
E01004535,0,1,1,0,0,0,0,2,4,9,0,2,3,0,0,5
E01004536,0,3,1,0,1,7,0,5,11,9,0,3,22,2,2,4
E01004537,2,1,0,0,1,3,2,3,7,17,0,0,14,4,0,2
E01004538,0,0,0,0,0,0,0,8,9,14,0,0,25,0,0,2
E01004539,2,0,2,0,0,2,0,2,13,4,0,1,42,1,0,0
E01004540,3,2,0,1,1,14,1,4,170,12,0,1,192,4,0,3
E01004541,0,3,1,0,1,8,1,1,10,7,0,0,1,2,0,0
E01004542,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
E01004543,2,1,0,0,0,12,2,0,15,11,0,1,0,7,0,4
E01004544,1,1,0,0,0,2,0,0,3,1,0,3,0,0,0,0
E01004545,4,0,3,0,1,11,2,0,28,14,0,1,1,5,0,7
E01004546,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
E01004547,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
E01004548,1,2,1,0,1,10,3,1,34,15,0,3,4,5,0,4
E01004549,0,3,0,0,0,1,0,0,4,0,0,0,2,0,0,2
E01004550,1,2,2,0,0,1,0,1,3,3,0,1,0,0,0,1
E01004551,5,0,0,0,10,33,1,3,55,22,0,1,10,20,1,19
E01004552,18,0,0,0,3,49,8,0,83,20,0,1,9,17,0,16
E01004553,1,3,0,0,0,0,1,4,5,2,0,2,0,1,0,8
E01004554,0,0,0,0,0,1,0,3,23,6,0,0,0,0,0,30
E01004555,0,1,1,0,0,0,0,1,3,1,0,0,0,1,0,0
E01004556,0,0,1,0,0,0,1,0,10,10,0,0,0,0,0,0
E01004557,1,1,3,0,0,6,3,0,15,11,0,4,0,3,0,1
E01004558,2,1,2,0,0,2,0,0,31,11,0,0,3,3,0,3
E01004559,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0
E01004560,0,2,1,1,0,10,2,6,45,26,1,1,12,2,0,186
E01004562,1,1,1,1,1,10,0,7,56,34,0,0,53,3,0,6
E01004563,2,0,0,0,1,4,0,3,10,5,0,0,15,2,0,1
E01004564,2,0,0,0,0,2,0,2,13,5,0,1,8,1,0,1
E01004565,0,0,0,0,0,2,0,3,5,2,0,1,0,0,0,0
E01004566,0,0,0,0,0,5,0,0,6,10,0,2,2,2,0,6
E01004567,0,1,1,1,0,0,1,3,5,3,0,1,25,1,0,2
E01004568,1,2,3,0,0,2,0,1,5,17,0,0,16,1,0,6
E01004569,2,5,0,0,0,16,4,2,37,16,0,0,17,6,0,7
E01004570,0,2,1,0,0,0,0,3,6,1,0,0,33,0,0,1
E01004571,0,3,0,0,1,0,2,6,4,3,0,1,31,4,0,4
E01004572,1,0,1,0,0,1,1,0,10,6,0,1,27,0,0,12
E01004573,0,1,2,0,0,1,1,6,32,15,0,0,23,3,0,18
E01004574,0,1,0,0,0,0,1,6,19,5,0,0,25,4,0,1
E01004575,0,3,2,0,0,2,1,11,28,23,0,1,34,2,0,1
E01004576,0,3,2,0,0,0,1,8,79,13,0,0,14,0,0,1
E01004577,0,1,0,0,0,0,3,1,3,7,0,0,3,1,0,0
E01004579,2,2,1,0,0,5,3,0,25,10,0,0,0,3,0,3
E01004580,1,2,1,0,0,17,1,1,9,14,0,2,2,4,0,2
E01004581,4,1,3,0,0,6,0,0,7,9,0,0,17,2,0,4
E01004582,3,0,0,0,1,3,1,0,4,15,0,2,17,2,0,3
E01004583,1,1,2,0,1,6,0,4,15,36,0,1,41,4,0,13
E01004584,0,0,0,0,0,0,0,0,1,3,0,0,5,0,0,0
E01004585,2,2,0,2,0,2,0,0,7,4,1,0,8,0,0,6
E01004586,0,0,0,0,0,0,0,0,3,4,0,1,1,2,0,1
E01004587,0,0,3,0,0,0,0,2,7,1,0,0,0,1,0,0
E01004588,5,3,0,0,2,15,2,2,18,13,0,2,0,4,1,3
E01004589,1,0,1,0,1,9,0,0,12,4,0,0,2,3,1,1
E01004590,0,1,1,0,0,0,0,5,6,5,0,1,10,2,0,0
E01004591,1,4,0,0,1,25,4,5,39,9,0,1,5,4,0,1
E01004592,0,0,1,0,0,0,0,0,5,1,0,0,6,0,0,0
E01004593,2,1,1,0,0,1,0,2,8,6,0,0,11,0,0,11
E01004594,0,0,0,0,0,2,0,1,7,2,0,2,3,1,0,1
E01004595,0,1,2,0,0,2,0,2,33,8,0,0,6,1,0,10
E01004596,1,0,0,0,1,2,4,0,30,4,0,0,2,6,0,1
E01004597,0,0,0,0,0,0,0,0,6,1,0,0,29,0,0,6
E01004598,1,1,0,0,0,2,1,0,4,0,0,1,14,0,0,2
E01004599,0,0,0,0,0,0,2,0,5,0,0,0,2,2,0,0
E01004600,1,7,1,1,6,30,7,1,104,19,0,0,20,19,1,17
E01004601,1,1,0,1,0,1,1,9,33,13,0,0,28,4,0,43
E01004602,0,0,1,0,0,1,0,1,15,7,0,1,3,1,0,0
E01004604,0,0,2,0,0,0,0,2,25,1,0,1,12,0,0,8
E01004605,1,1,1,0,0,6,2,4,23,8,0,0,12,0,0,15
E01004606,1,0,1,0,1,28,2,12,79,12,0,0,1,5,0,3
E01004607,1,0,2,0,0,7,0,0,25,9,0,0,4,0,0,2
E01004608,4,0,0,0,0,5,0,0,25,8,0,0,18,0,0,1
E01004609,12,4,1,1,14,78,16,0,184,35,0,0,8,24,0,14
E01004610,0,1,2,0,0,0,0,1,7,3,0,1,11,1,0,0
E01004611,1,1,2,0,0,5,1,0,25,4,0,3,0,4,0,6
E01004612,0,0,0,0,3,8,1,0,32,3,0,0,0,10,0,0
E01004613,2,1,1,0,5,17,4,0,76,5,0,2,3,16,0,0
E01004614,0,2,0,0,0,3,1,3,27,7,0,1,24,9,0,5
E01004615,0,3,1,2,2,5,0,3,31,13,0,0,72,7,0,6
E01004616,0,2,0,0,2,0,0,0,12,4,0,0,3,2,0,4
E01004617,3,1,5,0,6,25,8,3,63,29,0,1,8,5,0,13
E01004618,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0
E01004619,0,2,0,0,0,1,0,4,24,0,0,0,0,0,0,22
E01004620,0,1,1,0,0,1,0,1,6,4,0,0,0,0,0,0
E01004621,0,1,1,0,0,0,0,2,12,3,0,0,0,0,0,11
E01004622,1,1,0,0,0,0,0,0,7,7,0,0,5,2,0,3
E01004623,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
E01004624,0,3,1,0,0,0,0,5,37,6,0,0,0,0,0,8
E01004625,0,1,0,0,0,0,0,1,8,1,0,0,0,0,0,0
E01004626,0,2,4,0,0,1,1,1,23,11,0,1,46,1,0,0
E01004627,0,0,1,0,2,2,1,0,13,4,0,1,1,3,0,1
E01004628,0,1,1,0,0,0,1,3,10,3,0,1,28,0,0,1
E01004629,0,0,1,0,0,10,1,0,15,5,0,0,15,2,0,1
E01004630,0,0,0,0,0,0,0,2,2,1,0,0,25,1,0,0
E01004631,0,0,2,0,0,0,0,1,8,0,0,1,4,2,0,0
E01004632,0,1,0,0,0,0,0,3,10,11,0,0,14,0,0,5
E01004633,0,0,0,0,0,0,0,3,2,2,0,0,23,0,0,0
E01004634,0,0,0,0,0,0,0,2,4,0,0,1,5,1,0,1
E01004635,0,0,2,0,0,0,0,1,20,1,0,0,4,0,0,0
E01004636,0,0,1,0,0,0,0,2,0,0,0,0,11,0,0,0
E01004637,0,0,0,0,0,0,0,0,2,0,0,0,12,0,0,0
E01004638,0,0,1,0,0,0,2,1,4,2,0,0,22,1,0,1
E01004639,0,1,2,0,0,3,2,1,15,23,0,1,7,3,0,6
E01004640,1,0,0,0,0,3,0,1,14,2,0,0,5,1,0,0
E01004641,0,0,0,0,0,0,0,0,6,6,0,0,10,1,0,1
E01004642,0,1,1,0,0,0,0,5,6,2,0,0,13,0,0,4
E01004643,1,0,2,1,0,1,1,0,11,5,0,1,37,2,0,1
E01004644,0,0,0,0,0,1,1,7,7,13,0,0,34,0,0,16
E01004645,0,1,1,0,0,1,1,4,11,0,1,0,31,2,0,2
E01004646,0,1,1,0,0,2,0,0,7,8,0,1,41,0,0,14
E01004647,3,5,1,0,1,4,0,3,18,15,0,0,25,1,0,6
E01004648,1,3,0,0,0,10,4,0,28,9,0,0,140,2,0,11
E01004649,0,0,3,0,0,1,1,0,11,11,0,0,49,2,0,7
E01004650,0,0,1,0,0,3,1,2,10,6,0,1,111,1,0,27
E01004651,0,0,1,1,0,0,2,0,12,9,0,3,31,0,0,7
E01004652,1,1,0,1,0,8,2,0,19,14,0,0,58,4,0,6
